label,sentence
3,慶応野球部の就職先が「最強すぎる」と話題に
2,原因は韓国の勢い　−　ソニーが家庭向け有機ELテレビの販売・製造から撤退 【ニュース】
7,正直な貯金額、人に言えますか？　Presented by ゆるっとcafe
2,無理のない節電を目指して！日立が空調自動制御に対応した「ECO・POM・PA(エコポンパ)」に注目【話題】
1,117万2132件の動画中最高の1本！ニコニコ動画「第4回動画アワード」グランプリ作品決定
2,大型サイズはいかが？シャープから「AQUOS　クアトロン　３D」70型が発売に
6,和田アキ子、スザンヌから斉藤和巳を紹介されるも・・・
7,いま話題のフレンチトースト！ きな粉＆黒蜜味に、明太マヨ味…。
7,今年のクリスマス、リムジンのお出迎えでセレブな1日はいかが？
6,【Sports Watch】大相撲八百長メールに「八百長なら解散せよ」
6,【Sports Watch】新大関・把瑠都、突っ張り開眼も「申し訳ない」
0,鈴木亜美がイメージ一新、大人の色気たっぷりの大胆な“高級コールガール”に
8,ヱヴァンゲリヲンコラボスマホ「SH-06D NERV」は6月16日予約開始！6月下旬発売でプロモーションムービーなども追加公開
1,Ultrabookにモバイルノートに最適！　厚さ9ミリUSB3.0対応のポータブルHDD「カクうす9」
0,【GOGW映画 一人編】どこまでウソで、どこからホント? 『容疑者、ホアキン・フェニックス』
3,「ニコ生でAV撮影配信」で騒然
2,高すぎる？　独島警備隊のインターネットは毎月１５０万円以上！【話題】
1,かなり使えるiOSの音声認識！使ってみたい新しいiPadの音声認識機能【デジ通】
6,乃木坂46に向けられた“大人気ない”ブーイング。サポーター＆企画した運営サイド双方に非難の声
0,「家政婦のミタ」の忽那汐里が声優に初挑戦、健気な妹を演じる
4,Johan Ku（ヨハン・クー）｜“東コレ”Bestブランド探訪！
6,【Sports Watch】ダルビッシュ、ベンチ裏説教報道を否定
0,ゲームパッケージを持って劇場へ！　映画『ドラゴンエイジ』連動キャンペーンを実施
5,恋に効くコラムLesson最終回　不倫の彼との行方
8,NTTドコモ、Xi対応Android 4.0 ICS搭載スマートフォン「MEDIAS X N-07D」を発表！1.5GHzデュアルコアCPUや4.3インチHDディスプレイ、おサイフ、ワンセグ、赤外線、防水、NOTTV
2,「超大型画面」は救世主となるか!?シャープが80型液晶テレビと電子看板用ディスプレーを立て続けに発表【話題】
4,イマドキOLのホンネ座談会「スマートなオトコの新基準とは？」
8,NTTドコモ、Androidスマートフォン「P-04D」に省電力モードでフリースする不具合でソフトウェア更新を提供開始
2,テレビも電子書籍もインターネットも！　お風呂を楽しむなら 「ビエラ・ワンセグ」ＳＶ−ＭＥ１０００【売れ筋チェック】
1,スレートPCとスピーカーをセットで！「feel Windows」オープン記念第三段！
1,ThinkPadをNECで生産へ 2012年秋より日本で試験生産【デジ通】
8,NTTドコモ、Android 4.0 ICS搭載3.4インチスマホ「AQUOS PHONE st SH-07D」を発表！1GHzCPUや防水、防塵、ワンセグに対応
6,【Sports Watch】武田修宏が大物女優に下ネタ連発!?
7,「女性の持つコンプレックスを取り去る仕事」 湘南美容外科クリニック イメケン“情熱”院長インタビュー
1,本日のGoogleロゴはテーブルテニス　Googleロゴがスポーツ関連画像に変化第四弾
2,Hulu、ついに待望のApple TVに対応！　一周年記念で「Hulu アンバサダープロジェクト」 もスタート【話題】
3,伊集院静氏が激怒 番組が中断し稲垣吾郎が顔面蒼白
8,NTTドコモ、エヴァスマホ「SH-06D NERV」の発売日を6月29日に正式決定！すでに予約受付終了店舗も多数
0,志村けん、全米で大ヒット中の映画で声優に初挑戦
3,TBSが18年半ぶりの映画専門枠を復活を発表し、ネット上では賛否両論
3,ドラフト1位・藤岡貴裕投手の守備位置が「広すぎ」と話題に
8,au向けスマートフォン「HTC J ISW13HT」のおサイフケータイ機能が使えない不具合！初期化で改善
4,イケメン社長、野菜を売る——、若林輝男さんに聞く“農業ビジネスのカタチ”
2,KDDIがiPhone向けアプリ「auお客さまサポート」 をリリース【話題】
5,“キレイなトイレを使いたい！”女子の願いを叶えるサイト「Check A Toilet Gallery」がオープン
5,ヒゲでワイルドな印象の俳優・川村陽介、正反対イメージの“女装姿”を公開
8,テトリスやぷよぷよはもういらない！？スマートフォンで遊ぶ最強落ちモノパズルゲームはこれだ！「パズルプリズム」を徹底レビュー【Androidアプリ】
3,友達の輪が切れた?　矢田亜希子がいいともの裏側暴露
4,【力説自動車.web】第4回：新型コンチネンタルGT、これぞ被災時代のリッチマンカーだ！
8,コスプレ、コスプレイヤーを思う存分堪能できる「COSPLAY SHOWCASE」のAndroid版がリリース！【Androidアプリ】
1,聞こえてきたIVY Bridgeの足音！GIGABYTEがCeBIT 2012でIVY Bridge対応マザーを展示
6,【Sports Watch】ラモスが絶賛「岡ちゃんに電話しよ」
5,ラッピングに思いを込めて…。目指せ、プレゼントの達人
6,三浦皇成＆ほしのあき夫婦で出演。三浦はオノロケ「ボクの事が1番好き」
8,文化遺産を知ろう！国宝〜仏像・彫刻編「国宝仏像MAP」【Androidアプリ】
0,【特別映像】“鉄の女”マーガレット・サッチャーの栄光と挫折
2,無料アプリが原因？　スマホの電池がすぐに消耗される理由【話題】
0,人気海外ドラマ『コバート・アフェア』が“アヘアへ”間寛平とまさかのコラボ
1,電子ブックリーダー「kobo Touch」の実機が見られる！楽天が大手書店と連携した理由
2,【話題】市場はスマホへ？　ドコモが人気の従来型携帯廃止を発表
2,マウス本体があなたの手を温める！— 上海問屋 DN-YKS-GMHT-USB【売れ筋チェック】
6,日ハム・大嶋匠、連日の活躍にも「少年野球以来なので、野球をするのは」
8,【薄さ7.8mmで全部入り！注目のスリムハイスペックスマホ「MEDIAS X N-07D」特集】
0,【いちおう妖ヶ劇場】第5話：妖怪集まりゃ、メジャーなんて目じゃーないの巻
8,写真選びに便利！シンプルな2画面画像ビュワー「TwinViewer」【iPhoneアプリ】【iPadアプリ】
0,匠の技を凝縮！　ベルセルクのガッツとグリフィスのフィギュアを手に入れろ
6,CSに向けリハビリ中の松中に中年ファンの心ない暴言
1,ドコモ7.8mmの有機ELスマホ開発！スリムボディのスマートフォン「docomo NEXT series P-04D」
8,薄さ7.8mmの全部入りドコモスリムスマホ「MEDIAS X N-07D」の気になる価格は？
3,ベッドに横たわり虚ろな目で天井見つめるオセロ中島の“現在”
2,失業率の高さも原因か…アメリカの年末商戦、今年は家電も超激安！【話題】
8,NTTドコモ、AQUOS PHONE st SH-07DのMusic′n Playerアプリに不具合でソフトウェア更新を提供開始
8,Samsung、クアッドコアプロセッサ「Exynos 4 Quad」を発表！GALAXY S3に搭載することも明らかに
5,グラデーション、思い通り！　簡単にパッチリ目になれる新アイシャドウ
1,ついに本日、発売開始！パナソニック、最強カスタマイズの「レッツノートSX1」開封レポート
0,最先端3Dで全長500メートル超の魔物たちが大暴れ
4,GPSでコースチェック！イーグルビューがゴルフのスコアを変える【ゴルフ特集】
7,なぜ女はチャラ男が好きなのか？
3,【韓国ニュース】北朝鮮が日韓の軍事協定を批判  韓国ユーザーからは「敵の敵は味方」の声
7,メル友男女のドライブデートは「あり」か「なし」か？
0,【終了しました】誕生から50年、綾瀬はるか主演で実写化！『映画 ひみつのアッコちゃん』公開直前プレミア試写会にご招待
2,元旦深夜０時に「ミラーファイト」新作がYouTubeで公開！【話題】
1,出席者の数がすぐにわかるExcelワザ【知っ得！虎の巻】
4,「MIHARAYASUHIRO」のショーをフォトレポート／東京コレクション・ウィーク
1,ふぉっくす紺子だよ！完売の声がぞくしゅつちゅう【紺子にゅうす】
4,3D映像「見る」から「撮る」の時代の幕開けを告げる3Dハイビジョンムービー「GS-TD1」
6,【Sports Watch】宮崎大輔に、妻は“朝まで遊んで。スポーツ選手ですよ”
0,日本映画の未来を背負った原石たちが放つ、青春最高傑作『桐島、部活やめるってよ』
0,アカデミー賞最有力候補作の特報予告映像が公開
6,【Sports Watch】宮里藍、今シーズン好調の理由を語る
